ticker,name,signal_date,price,per,pbr,roe,market_cap,signal,confidence,reasons,return_5d,return_20d
068270,셀트리온,2023-12-01,149584,38.53,8.11,21.05,34667405273484.0,Buy,75,"[""셀트리온은 높은 ROE(21.1%)를 기록하며 견조한 수익성을 보여주고 있어 재무적으로 긍정적인 신호를 보내고 있습니다."", ""현재 주가는 52주 최고가 대비 약 10% 하락한 수준으로, 기술적으로는 반등 가능성이 있는 구간으로 판단됩니다."", ""최근 1개월 수익률이 8.88%로 양호하며, 거래량 변화율(15.46%)도 증가 추세를 보여 투자 심리가 개선되고 있음을 시사합니다.""]",9.286421007594395,34.07115734303134
068270,셀트리온,2024-01-02,212969,54.69,11.51,21.05,49206117096909.0,Buy,85,"[""현재가가 52주 최고가와 동일하며, 이는 강한 상승 모멘텀을 시사합니다."", ""최근 1개월 수익률이 43.17%로 매우 높으며, 이는 단기적으로 투자자들의 관심이 집중되고 있음을 나타냅니다."", ""거래량 변화율이 97.45%로 급증한 것은 매수세가 강하게 유입되고 있음을 보여줍니다."", ""ROE가 21.1%로 양호한 수준이며, 이는 기업의 수익성이 좋다는 것을 의미합니다.""]",-11.01521817729341,-22.376026557855837
068270,셀트리온,2024-02-01,169271,42.22,8.89,21.06,37983178867095.0,Neutral,50,"[""PER 지표가 적자기업이 아니므로 유효하나, 42.2배로 다소 높은 편입니다."", ""PBR 8.89배, ROE 21.1%는 양호한 수준이나, 52주 최고가 대비 현재 위치가 47%로 하락 추세에 있습니다."", ""최근 1개월 수익률이 -22.81%로 큰 폭의 하락을 보였으며, 거래량 변화율도 -30.93%로 감소하여 투자 심리가 위축된 것으로 판단됩니다.""]",1.9022750500676429,-1.8479243343514247
068270,셀트리온,2024-03-04,161728,41.6,8.76,21.06,37430511426783.0,Neutral,50,"[""현재가 52주 최고가 대비 하락한 위치에 있으나, 52주 최저가 대비로는 상당한 상승을 보이며 중간 지점에 위치하고 있습니다."", ""최근 1개월 수익률이 소폭 하락하고 거래량 변화율도 감소한 점은 단기적인 매수세 약화를 시사합니다."", ""ROE가 21.1%로 양호한 수준이지만, PER이 41.6으로 다소 높은 편이며 PBR도 8.76으로 높은 편이라 밸류에이션 부담이 존재합니다.""]",3.355634151167392,4.550232489117531
068270,셀트리온,2024-04-01,169087,46.03,2.33,5.06,39981284228223.0,Buy,70,"[""최근 1개월 수익률이 4.67%로 긍정적인 흐름을 보이고 있으며, 거래량 변화율도 7.26%로 증가 추세에 있어 매수세 유입 가능성을 시사합니다."", ""현재 주가는 52주 최고가 대비 약 20% 하락한 수준으로, 기술적으로는 반등을 시도할 수 있는 구간에 위치하고 있습니다."", ""PBR 2.33배와 ROE 5.1%는 시장 평균 대비 아주 높지는 않지만, 바이오 섹터의 성장성을 고려할 때 추가적인 상승 여력을 기대해 볼 수 있습니다.""]",-1.3602465003223194,2.0131648204770323
068270,셀트리온,2024-05-02,173871,45.89,2.33,5.08,39853745588151.0,Neutral,50,"[""셀트리온은 현재 PER이 높아 밸류에이션 부담이 존재하며, 최근 1개월 수익률과 거래량 변화율이 부진하여 단기적인 상승 동력이 약합니다."", ""하지만 PBR이 2.33으로 아주 높은 수준은 아니며, 52주 내 현재 위치가 중간 정도에 있어 급격한 하락보다는 횡보 가능성이 있습니다."", ""재무 및 기술 지표만으로는 향후 20거래일 내 뚜렷한 상승 또는 하락을 예측하기 어려워 중립적인 판단을 내립니다.""]",0.9524302500129407,-0.47621512500647034
068270,셀트리온,2024-06-03,173043,43.81,2.22,5.07,38046948187131.0,Neutral,50,"[""현재가 173,043원은 52주 최고가 대비 하락한 수준이지만, 최저가 대비로는 상당한 상승을 보였습니다."", ""최근 1개월 수익률이 -5.29%로 하락세를 보이고 있으며, 거래량 변화율 또한 감소하여 단기적인 매도 압력이 존재할 수 있습니다."", ""PER이 43.8로 높은 편이며, ROE가 5.1%로 낮은 편이라 재무적인 매력도는 크지 않으나, PBR 2.22는 자산 가치 대비 과대평가 수준은 아닙니다.""]",-0.2658298804343429,-3.349456493472721
068270,셀트리온,2024-07-01,169731,45.06,2.28,5.06,39131026627743.0,Neutral,50,"[""PER이 45.1로 높은 편이나, 적자 기업이 아니므로 절대적인 하락 신호로 보기는 어렵습니다."", ""PBR 2.28, ROE 5.1%는 현재 기업 가치 대비 수익성이 아주 높다고 보기는 어렵지만, 시장 평균 대비 크게 나쁘다고 보기도 어렵습니다."", ""52주 최고가 대비 현재 위치가 52.5%로 중간 지점에 위치하며, 최근 1개월 수익률이 3.84%로 소폭 상승했으나 거래량 변화율이 35.28%로 높게 나타나 변동성 확대 가능성이 있습니다.""]",1.4634922318256536,13.279247750852821
068270,셀트리온,2024-08-01,178102,48.95,2.48,5.07,42510569541390.0,Buy,75,"[""최근 1개월 수익률이 10.01%로 양호한 상승세를 보이고 있으며, 이는 투자 심리 개선을 시사합니다."", ""거래량 변화율이 29.96%로 증가한 것은 매수세 유입 가능성을 높여 긍정적인 신호로 해석될 수 있습니다."", ""현재 주가가 52주 최고가 대비 하락했지만, 52주 내 현재 위치가 68.4%로 여전히 상승 여력이 남아있다고 판단됩니다.""]",1.2397390259514212,1.8079527461791558
068270,셀트리온,2024-09-02,181231,48.24,2.45,5.08,41894132781042.0,Neutral,50,"[""셀트리온의 PER은 48.2로 높은 편이며, ROE는 5.1%로 시장 평균 대비 낮은 수준입니다."", ""현재가는 52주 최고가 대비 약 15% 하락한 수준으로, 52주 내 중간보다 높은 위치에 있습니다."", ""최근 1개월 수익률은 소폭 하락했지만, 거래량 변화율은 17.78%로 증가하여 투자 심리 변화 가능성을 시사합니다.""]",-0.6097190877940308,-2.944308644768279
068270,셀트리온,2024-10-02,177275,46.74,2.37,5.07,40597720988571.0,Neutral,50,"[""셀트리온은 현재 52주 최고가 대비 약 16.7% 하락한 상태이며, 최근 1개월 수익률 또한 마이너스를 기록하며 단기적인 하락 압력을 받고 있습니다."", ""PER 지표는 해당없음으로 표시되어 있어 기업의 수익성 측면에서 명확한 판단이 어렵지만, PBR 2.37과 ROE 5.1%는 시장 평균 대비 높은 수준은 아니어서 재무적 매력도가 두드러지지는 않습니다."", ""거래량 변화율이 크게 감소한 점은 투자자들의 관심이 다소 줄어들었음을 시사하며, 이는 향후 20거래일 동안 뚜렷한 상승 또는 하락 모멘텀을 기대하기 어렵게 만듭니다.""]",1.6082357918488226,-2.750528839373854
068270,셀트리온,2024-11-01,172399,44.32,2.25,5.08,38493564475644.0,Neutral,40,"[""현재가 52주 최고가 대비 하락한 위치에 있으며, 최근 1개월 수익률과 거래량 변화율이 부정적인 흐름을 보이고 있습니다."", ""PER이 44.3으로 높은 편이며, ROE 5.1%는 시장 평균 대비 높다고 보기 어렵습니다. 다만 PBR 2.25는 자산 가치 대비 과대평가 수준은 아닙니다."", ""단기적인 기술적 지표는 하락 압력을 시사하지만, 셀트리온의 사업 펀더멘탈이나 시장 전반의 흐름에 대한 정보가 부족하여 명확한 방향성을 판단하기 어렵습니다.""]",-7.0974889645531585,-1.4942082030638228
068270,셀트리온,2024-12-02,171939,45.18,2.29,5.07,39237308827803.0,Neutral,50,"[""PER이 45.2로 높은 편이며, ROE가 5.1%로 낮은 수준으로 재무적인 매력은 크지 않습니다."", ""52주 최고가 대비 현재 위치가 36.5%로 하락 추세에 있으며, 최근 1개월 수익률도 소폭 상승에 그쳐 기술적으로도 강한 상승 모멘텀은 보이지 않습니다."", ""거래량 변화율이 10.97%로 소폭 증가했으나, 이는 추세 전환을 확신하기에는 부족한 수준이며 전반적으로 방향성 판단이 어려운 상황입니다.""]",-2.5683527297471778,1.341173323097145
068270,셀트리온,2025-01-02,174245,46.2,2.34,5.06,40125458343087.0,Neutral,50,"[""PER이 46.2로 높은 편이나, 적자 기업이 아니므로 절대적인 판단 기준이 되기는 어렵습니다."", ""PBR 2.34, ROE 5.1%는 시장 평균 대비 중간 수준으로, 재무적으로는 안정적인 편입니다."", ""52주 최고가 대비 현재 위치가 35.6%로, 하락보다는 상승 여력이 남아있다고 볼 수 있으나, 최근 1개월 수익률이 0.95%로 강한 상승세를 보이지는 않고 있습니다."", ""거래량 변화율이 59.12%로 높다는 점은 시장의 관심이 증가하고 있음을 시사하지만, 이것이 반드시 상승으로 이어질지는 불확실합니다.""]",2.321443943872134,0.05509483772848575
068270,셀트리온,2025-02-03,170873,45.1,2.29,5.08,39168456446025.0,Neutral,50,"[""PER이 45.1로 높아 밸류에이션 부담이 존재하지만, PBR 2.29와 ROE 5.1%는 시장 평균 대비 크게 높거나 낮다고 보기 어렵습니다."", ""52주 최고가 대비 현재 위치가 43.5%로, 52주 내에서 중간 정도에 위치하여 상승과 하락의 여지가 모두 존재합니다."", ""최근 1개월 수익률이 -3.77%로 소폭 하락했으며, 거래량 변화율이 -51.86%로 크게 감소하여 투자 심리가 위축된 것으로 보입니다. 이는 단기적인 하락 압력으로 작용할 수 있으나, 뚜렷한 하락 추세를 나타내지는 않습니다.""]",1.2968696049112498,4.11533712172198
068270,셀트리온,2025-03-04,177905,47.02,2.38,5.06,40837549083489.0,Neutral,60,"[""PER이 47.0으로 다소 높은 편이나, PBR 2.38과 ROE 5.1%는 시장 평균 대비 아주 매력적인 수준은 아닙니다."", ""52주 최고가 대비 현재 위치가 61.5%로 중간 지점에 위치하며, 최근 1개월 수익률이 2.11%로 소폭 상승세를 보이고 있습니다."", ""거래량 변화율이 33.39%로 증가한 점은 긍정적이나, 재무 지표와 기술 지표만으로는 20거래일 내 뚜렷한 상승 또는 하락을 단정하기 어렵습니다.""]",1.1910851297040554,-8.12118827464096
068270,셀트리온,2025-04-01,163457,82.21,2.21,2.69,38901364656309.0,Neutral,55,"[""셀트리온은 현재 52주 최저가 대비 상승했으나, 최고가 대비로는 하락한 중간 지점에 위치하고 있어 명확한 추세 판단이 어렵습니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율도 감소한 점은 단기적인 투자 심리 위축을 시사합니다."", ""PER이 높은 편이고 ROE가 낮은 점은 현재 주가가 기업의 수익성에 비해 고평가되었을 가능성을 나타내지만, PBR은 상대적으로 안정적인 수준입니다.""]",-8.957095749952588,-4.949925668524443
068270,셀트리온,2025-05-02,154403,76.38,2.06,2.7,36141724226925.0,Neutral,50,"[""PER이 높아 밸류에이션 부담이 존재하나, PBR은 상대적으로 낮은 수준으로 밸류에이션 매력은 혼재되어 있습니다."", ""ROE가 낮은 수준으로 기업의 수익성 개선이 더딘 점은 아쉬운 부분입니다."", ""최근 1개월 수익률이 마이너스이고 52주 최고가 대비 하락폭이 상당하지만, 52주 최저가 대비로는 상승한 위치에 있어 단기적인 방향성 판단이 어렵습니다.""]",-3.7434505806234335,1.7467277190210035
068270,셀트리온,2025-06-02,154595,75.72,2.04,2.69,35830271171097.0,Neutral,55,"[""PER이 높아 밸류에이션 부담이 존재하며, ROE가 낮은 점은 수익성 측면에서 아쉬움을 남깁니다."", ""현재 주가는 52주 최저가 대비로는 높은 수준이지만, 최고가 대비로는 상당한 하락폭을 보이며 52주 내 중간 지점보다 낮은 위치에 있습니다."", ""최근 1개월 수익률이 소폭 하락했으나, 거래량 변화율이 긍정적인 점은 단기적인 수급 개선 가능성을 시사하지만, 전반적인 추세 전환을 확신하기에는 재무 및 기술적 지표들이 혼재되어 있어 보수적인 접근이 필요합니다.""]",6.018952747501536,11.452504932242311
068270,셀트리온,2025-07-01,168900,78.32,2.11,2.69,37060141064400.0,Neutral,50,"[""PER이 높아 밸류에이션 부담이 존재하나, PBR과 ROE는 시장 평균 대비 양호한 수준입니다."", ""현재가는 52주 최고가 대비 하락한 위치에 있으며, 52주 내 현재 위치가 낮아 추가 하락 가능성도 있습니다."", ""최근 1개월 수익률은 긍정적이나 거래량 변화율이 마이너스로 전환되어 투자 심리가 위축될 가능성이 있습니다.""]",4.262877442273535,6.631142687981054
068270,셀트리온,2025-08-01,173900,83.64,2.25,2.69,39578567109300.0,Neutral,50,"[""PER이 83.6으로 높아 밸류에이션 부담이 존재하나, PBR 2.25는 상대적으로 낮은 편입니다."", ""ROE 2.7%는 낮은 수준으로 기업의 수익성이 개선될 여지가 필요합니다."", ""52주 최고가 대비 현재 위치가 54.5%로 중간 지점에 있으며, 최근 1개월 수익률과 거래량 변화율이 하락세를 보여 단기적인 상승 모멘텀은 약합니다.""]",-0.5175388154111558,-1.5526164462334675
068270,셀트리온,2025-09-01,171200,82.91,2.23,2.69,39231994717800.0,Neutral,50,"[""PER이 82.9로 높아 밸류에이션 부담이 존재하며, ROE가 2.7%로 낮은 수준입니다."", ""52주 최고가 대비 현재 위치가 55.1%로 중간 지점에 위치하여 뚜렷한 추세를 보이지 않습니다."", ""최근 1개월 수익률이 -5.09%로 하락세를 보이고 있으며, 거래량 변화율도 -21.42%로 감소하여 투자 심리가 위축된 것으로 판단됩니다.""]",-0.9929906542056074,1.2850467289719625
068270,셀트리온,2025-10-01,175400,85.5,2.3,2.69,40456550501100.0,Neutral,50,"[""PER이 85.5로 높은 수준이며, ROE가 2.7%로 낮은 편이라 재무적 매력도는 다소 떨어집니다."", ""52주 최고가 대비 현재 위치가 67.4%로, 상승 여력과 하락 위험이 공존하는 구간입니다."", ""최근 1개월 수익률이 소폭 상승했으나, 거래량 변화율이 높다는 점은 변동성 확대 가능성을 시사합니다.""]",0.34207525655644244,-0.3990877993158495
068270,셀트리온,2025-11-03,176300,85.25,2.29,2.69,40341026370600.0,Neutral,50,"[""PER이 85.2로 높아 밸류에이션 부담이 존재하며, ROE가 2.7%로 낮은 수준입니다."", ""52주 최고가에 근접한 위치에 있으며 최근 1개월 수익률이 소폭 하락한 점은 단기 상승 모멘텀 약화를 시사합니다."", ""거래량 변화율이 15.85%로 증가한 점은 시장의 관심이 높아지고 있음을 나타내지만, 재무 지표의 부담과 기술적 저항선을 고려할 때 명확한 방향성을 판단하기 어렵습니다.""]",-1.9852524106636416,4.480998298355077
068270,셀트리온,2025-12-01,184200,90.72,2.44,2.69,42928766893800.0,Buy,75,"[""현재가 52주 최고가 대비 낮은 수준으로 추가 상승 여력이 존재합니다."", ""최근 1개월 수익률이 긍정적이며, 거래량 변화율이 높아 투자 심리가 개선되고 있습니다."", ""PBR 2.44는 자산 가치 대비 높은 수준은 아니며, ROE 2.7%는 개선의 여지가 있지만 적자 기업은 아닙니다.""]",1.6829533116178068,9.93485342019544
373220,LG에너지솔루션,2023-01-02,440500,112.54,11.94,10.61,104364000000000.0,Neutral,50,"[""LG에너지솔루션은 높은 PBR과 ROE를 기록하고 있으나, PER이 매우 높아 현재 주가 수준이 고평가되었을 가능성이 있습니다."", ""최근 1개월 수익률이 -23.76%로 크게 하락했으며, 52주 최고가 대비 현재 위치가 33.6%로 하락 추세에 있습니다."", ""거래량 변화율이 음수(-)로 나타나 매도세가 우세한 상황이며, 이는 단기적인 하락 압력을 시사합니다.""]",7.491486946651532,20.998864926220204
373220,LG에너지솔루션,2023-02-01,533000,131.72,13.97,10.61,122148000000000.0,Buy,75,"[""최근 1개월 수익률이 19.86%로 강한 상승세를 보이고 있으며, 거래량 변화율도 20.10%로 증가하며 매수세가 유입되고 있음을 시사합니다."", ""현재 주가가 52주 최고가 대비 약 15% 하락한 수준으로, 기술적으로는 추가 상승 여력이 남아있다고 판단됩니다."", ""LG에너지솔루션은 성장성이 높은 전기차 배터리 시장의 선두주자로서, 장기적인 성장 전망이 긍정적이며 이는 단기적인 투자 심리에도 영향을 미칠 수 있습니다.""]",3.189493433395872,0.9380863039399625
373220,LG에너지솔루션,2023-03-02,538000,135.0,14.32,10.61,125190000000000.0,Neutral,55,"[""LG에너지솔루션은 현재 52주 최고가 대비 약 13.7% 하락한 수준으로, 기술적으로는 추가 상승 여력이 남아있으나 과열 구간 진입 가능성도 존재합니다."", ""최근 1개월 수익률이 소폭 상승했으나, 거래량 변화율이 감소한 점은 투자 심리가 위축되었음을 시사합니다."", ""PER이 매우 높고 PBR 또한 높은 수준으로, 현재 주가 수준이 기업의 내재가치 대비 고평가되었을 가능성을 배제할 수 없어 신중한 접근이 필요합니다.""]",2.41635687732342,8.550185873605948
373220,LG에너지솔루션,2023-04-03,575000,177.25,6.66,3.76,137124000000000.0,Buy,75,"[""52주 최고가 대비 현재 위치가 높아 추가 상승 여력이 제한적일 수 있으나, 52주 최저가 대비로는 여전히 높은 수준으로 상승 추세가 이어지고 있음을 시사합니다."", ""최근 1개월 수익률이 8.92%로 양호하며, 거래량 변화율 또한 19.57%로 증가하는 추세를 보여 투자 심리가 긍정적으로 작용하고 있습니다."", ""LG에너지솔루션은 전기차 배터리 시장의 성장성과 기술력을 바탕으로 장기적인 성장 잠재력을 가지고 있어 단기적인 시장 대비 상승을 기대해 볼 수 있습니다.""]",6.086956521739131,-1.391304347826087
373220,LG에너지솔루션,2023-05-02,567000,178.77,6.72,3.76,138294000000000.0,Neutral,50,"[""LG에너지솔루션은 52주 최고가 대비 현재 위치가 높아 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 소폭 상승했지만, 거래량 변화율이 음수(-)로 나타나 매수세가 약화되었음을 시사합니다."", ""PER이 매우 높아 밸류에이션 부담이 존재하며, ROE가 낮은 점은 수익성 측면에서 아쉬움을 남깁니다.""]",-2.4691358024691357,3.7037037037037033
373220,LG에너지솔루션,2023-06-01,588000,176.65,6.64,3.76,136656000000000.0,Neutral,50,"[""LG에너지솔루션은 52주 최고가 대비 현재 위치가 높아 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 소폭 상승했지만, 거래량 변화율이 크게 감소하여 투자 심리가 위축되었음을 시사합니다."", ""PER, PBR, ROE 등 재무지표는 현재 주가 수준을 정당화하기에 다소 부담스러운 측면이 있습니다.""]",4.081632653061225,-2.5510204081632653
373220,LG에너지솔루션,2023-07-03,569000,173.32,6.51,3.76,134082000000000.0,Neutral,50,"[""LG에너지솔루션은 현재 52주 최고가 대비 약 81% 수준에 위치하며, 최근 1개월 수익률은 소폭 하락했으나 거래량 변화율은 긍정적인 신호를 보이고 있습니다."", ""PER이 173.3으로 매우 높아 단기적인 밸류에이션 부담이 존재하며, ROE 3.8%는 낮은 수준으로 재무적 매력도가 높지 않습니다."", ""기술적 지표는 상승 추세의 일부를 나타내지만, 높은 밸류에이션과 낮은 수익성 지표가 하방 압력으로 작용할 수 있어 명확한 방향성을 판단하기 어렵습니다.""]",-3.3391915641476277,-2.10896309314587
373220,LG에너지솔루션,2023-08-01,544000,168.48,6.33,3.76,130338000000000.0,Neutral,50,"[""LG에너지솔루션은 현재 52주 최고가 대비 약 13% 하락한 위치에 있으며, 최근 1개월 수익률은 소폭 하락세를 보이고 있습니다."", ""거래량 변화율이 97.57%로 높게 나타나 단기적인 변동성 확대 가능성을 시사하지만, 재무 지표상 PER이 매우 높아 밸류에이션 부담이 존재합니다."", ""ROE가 3.8%로 낮은 수준이며, PBR 6.33배는 성장성을 감안하더라도 다소 높은 편으로, 20거래일 내 뚜렷한 상승 또는 하락 추세를 예측하기 어렵습니다.""]",1.6544117647058825,0.0
373220,LG에너지솔루션,2023-09-01,530000,157.89,5.93,3.76,122148000000000.0,Neutral,40,"[""LG에너지솔루션은 현재 52주 최고가 대비 약 15% 하락한 가격에 거래되고 있으며, 최근 1개월 수익률 또한 마이너스를 기록하고 있어 단기적인 하락 압력이 존재합니다."", ""하지만 PBR 5.93배와 ROE 3.8%는 현재 주가가 기업의 순자산 가치 대비 높은 수준임을 시사하며, PER 157.9배는 성장성에 대한 높은 기대감을 반영하고 있어 밸류에이션 부담이 존재합니다."", ""거래량 변화율이 크게 감소한 점은 투자 심리가 위축되었음을 나타내지만, 52주 내 현재 위치가 중간보다 약간 낮은 수준에 있어 추가적인 하락보다는 가격 지지 가능성도 배제할 수 없어 단기 방향성 판단이 어렵습니다.""]",-4.150943396226415,-12.452830188679245
373220,LG에너지솔루션,2023-10-04,467500,137.93,5.18,3.76,106704000000000.0,Neutral,40,"[""PER이 137.9로 높아 밸류에이션 부담이 존재하나, PBR 5.18과 ROE 3.8%는 현재 주가 수준에서 아주 매력적인 수준은 아닙니다."", ""52주 최고가 대비 현재 위치가 14.9% 하락한 상태이며, 최근 1개월 수익률이 -17.54%로 하락세를 보이고 있어 단기적인 매도 압력이 존재할 수 있습니다."", ""거래량 변화율이 -12.69%로 감소세를 보이고 있어 투자 심리가 위축된 것으로 판단되며, 20거래일 내 뚜렷한 상승 또는 하락 추세를 예측하기 어렵습니다.""]",3.5294117647058822,-14.010695187165775
373220,LG에너지솔루션,2023-11-01,391500,114.19,4.29,3.76,88335000000000.0,Neutral,50,"[""현재가 52주 최저가에 근접하며 기술적 반등 가능성이 있으나, 최근 1개월 수익률이 크게 하락하여 하방 압력도 존재합니다."", ""PER이 높고 ROE가 낮은 점은 재무적으로 고평가 우려를 시사하지만, PBR은 상대적으로 낮은 편입니다."", ""거래량 변화율이 긍정적인 신호를 보이지만, 전반적인 시장 상황과 기업의 실적 전망에 대한 추가적인 분석이 필요하여 명확한 방향성을 판단하기 어렵습니다.""]",9.578544061302683,16.091954022988507
373220,LG에너지솔루션,2023-12-01,430000,129.61,4.87,3.76,100269000000000.0,Neutral,55,"[""LG에너지솔루션은 현재 52주 최고가 대비 약 21.8% 하락한 위치에 있으며, 이는 단기적으로는 매력적인 진입 가격대를 형성할 수 있습니다."", ""최근 1개월 수익률이 9.45%로 긍정적인 흐름을 보이고 있으나, 거래량 변화율이 -16.09%로 감소하고 있어 상승 동력은 다소 약화된 것으로 판단됩니다."", ""PER이 129.6으로 매우 높아 고평가 논란이 있으며, PBR 4.87과 ROE 3.8%는 현재 주가 수준을 정당화하기에는 다소 부족한 수치로, 재무적 측면에서의 강한 매수 신호는 부족합니다.""]",-0.3488372093023256,-2.558139534883721
373220,LG에너지솔루션,2024-01-02,416000,129.92,4.88,3.76,100503000000000.0,Neutral,50,"[""LG에너지솔루션은 현재 52주 최고가 대비 상당한 하락폭을 보이고 있으나, PBR 4.88배와 ROE 3.8%는 성장주로서의 매력과 현재 가치 평가에 대한 논쟁의 여지를 남깁니다."", ""최근 1개월 수익률 마이너스와 거래량 변화율 감소는 단기적인 투자 심리 위축을 시사하며, 이는 향후 20거래일 내 급격한 상승보다는 관망세를 유발할 수 있습니다."", ""기술적 지표상 52주 최저가에 근접하고 있어 반등 가능성도 존재하지만, 재무 지표의 절대적인 고평가 논란과 시장 전반의 불확실성을 고려할 때 명확한 매수 또는 매도 신호를 보내기에는 근거가 부족합니다.""]",-1.3221153846153846,-8.413461538461538
373220,LG에너지솔루션,2024-02-01,387500,115.4,4.33,3.75,89271000000000.0,Neutral,50,"[""LG에너지솔루션의 PER이 115.4로 매우 높아 밸류에이션 부담이 존재합니다."", ""PBR 4.33과 ROE 3.8%는 현재 주가가 기업 가치 대비 다소 고평가되었음을 시사합니다."", ""최근 1개월 수익률이 -8.29%로 하락세를 보이고 있으나, 거래량 변화율이 12.22%로 증가하며 변동성이 확대될 가능성을 내포하고 있습니다."", ""52주 최고가 대비 현재 위치가 5.5%로 낮아 추가 하락보다는 반등 가능성도 배제할 수 없으나, 뚜렷한 상승 또는 하락 추세를 판단하기에는 재무 및 기술적 지표가 혼재되어 있습니다.""]",1.5483870967741935,-0.12903225806451613
373220,LG에너지솔루션,2024-03-04,387500,120.54,4.53,3.76,93249000000000.0,Neutral,50,"[""LG에너지솔루션은 현재 52주 최저가에 근접한 수준으로, 기술적으로는 반등 가능성이 있으나 PER이 높아 밸류에이션 부담이 존재합니다."", ""최근 1개월 수익률은 긍정적이나 거래량 변화율이 미미하여 추세 전환의 강한 신호로 보기 어렵습니다."", ""재무 지표상 ROE가 낮은 편이며, 시가총액이 매우 큰 대형주로서 단기적인 급등락보다는 시장 흐름에 따라 움직일 가능성이 높습니다.""]",8.258064516129032,1.4193548387096775
373220,LG에너지솔루션,2024-04-01,393000,74.81,3.8,5.08,92547000000000.0,Neutral,50,"[""LG에너지솔루션은 현재 52주 최저가 대비 11.3% 높은 수준으로, 기술적으로는 하락 추세에서 벗어나 반등 가능성을 시사하지만, 최근 1개월 수익률이 마이너스이고 거래량 변화율도 하락하여 매수세가 약한 모습을 보이고 있습니다."", ""PER 지표는 높지만 이는 성장주 특성상 미래 성장성을 반영하는 것으로 해석될 수 있으며, PBR과 ROE는 시장 평균 대비 비교가 필요하지만 현재 수치만으로는 명확한 저평가 또는 고평가 판단이 어렵습니다."", ""거시 경제 환경 변화, 경쟁사 동향, 배터리 산업 전반의 수급 상황 등 외부 요인이 단기적인 주가 방향성에 큰 영향을 미칠 수 있어, 현재 제공된 정보만으로는 20거래일 내 뚜렷한 상승 또는 하락을 예측하기 어렵습니다.""]",-4.8346055979643765,-1.0178117048346056
373220,LG에너지솔루션,2024-05-02,391000,73.58,3.73,5.07,91026000000000.0,Neutral,50,"[""LG에너지솔루션은 현재 52주 최저가에 근접한 가격에 거래되고 있어 기술적으로는 반등 가능성이 있으나, 최근 1개월 수익률이 마이너스를 기록하며 약세를 보이고 있습니다."", ""PER이 73.6으로 높은 편이며 ROE가 5.1%로 낮은 수준으로, 재무적인 측면에서 밸류에이션 부담이 존재합니다."", ""거래량 변화율이 소폭 상승했지만, 시장 대비 뚜렷한 상승 또는 하락 추세를 판단하기에는 근거가 부족하여 중립적인 의견을 제시합니다.""]",-2.4296675191815855,-13.938618925831204
373220,LG에너지솔루션,2024-06-03,336500,62.8,3.19,5.08,77688000000000.0,Neutral,50,"[""현재가 52주 최저가에 근접하여 하방 경직성이 나타날 수 있으나, 최근 1개월 수익률이 마이너스인 점은 부담 요인입니다."", ""PER이 높아 밸류에이션 부담이 존재하며, ROE가 낮은 점은 수익성 측면에서 아쉬운 부분입니다."", ""거래량 변화율이 크지 않아 뚜렷한 매수 또는 매도 추세를 파악하기 어렵습니다.""]",4.457652303120357,6.389301634472511
373220,LG에너지솔루션,2024-07-01,343500,65.63,3.33,5.07,81198000000000.0,Neutral,50,"[""LG에너지솔루션은 현재 52주 최저가에 근접한 수준으로, 기술적으로는 반등 가능성이 있으나 재무지표상 PER이 높아 밸류에이션 부담이 존재합니다."", ""최근 1개월 수익률이 소폭 상승하고 거래량 변화율이 긍정적인 신호를 보이지만, 52주 최고가 대비 큰 폭의 하락세를 감안할 때 추세 전환을 확신하기 어렵습니다."", ""전반적인 시장 상황 및 전기차 산업의 성장성, 경쟁 환경 등 추가적인 거시적 요인 분석 없이는 명확한 투자 방향을 제시하기 어렵습니다.""]",5.676855895196507,-3.056768558951965
373220,LG에너지솔루션,2024-08-01,336000,63.08,3.2,5.07,78039000000000.0,Neutral,50,"[""LG에너지솔루션은 현재 52주 최저가에 근접한 가격에 거래되고 있어 기술적 반등 가능성이 존재합니다."", ""하지만 최근 1개월 수익률이 마이너스(-)를 기록하며 투자 심리가 위축된 모습을 보이고 있습니다."", ""PER이 높은 수준으로 밸류에이션 부담이 있으며, ROE 또한 낮은 수준으로 기업의 수익성 개선이 더딘 점은 하락 압력으로 작용할 수 있습니다.""]",-4.166666666666666,22.61904761904762
373220,LG에너지솔루션,2024-09-02,411000,77.93,3.96,5.08,96408000000000.0,Buy,75,"[""최근 1개월 수익률이 23.54%로 강한 상승세를 보이고 있으며, 거래량 변화율도 42.59%로 증가하여 매수세가 유입되고 있음을 시사합니다."", ""현재가가 52주 최저가 대비 상당 부분 상승한 39.2% 지점에 위치해 있어 추가 상승 여력이 존재할 수 있습니다."", ""LG에너지솔루션은 전기차 배터리 시장의 성장성과 함께 꾸준한 실적 개선이 기대되는 종목으로, 단기적인 모멘텀과 함께 중장기적인 성장성을 고려할 때 긍정적인 투자 심리가 유지될 가능성이 높습니다.""]",-7.664233576642336,6.204379562043796
