ticker,name,signal_date,price,per,pbr,roe,market_cap,signal,confidence,reasons,return_20d
207940,삼성바이오로직스,2024-01-02,1374609,101.49,5.98,5.89,53753330046906,Buy,75,"[""최근 1개월 수익률이 8.23%로 긍정적인 흐름을 보이고 있으며, 52주 최고가 대비 현재 위치가 72.7%로 상승 여력이 남아있습니다."", ""거래량 변화율이 49.84%로 증가하며 투자자들의 관심이 높아지고 있음을 시사합니다."", ""바이오 산업의 성장성과 삼성바이오로직스의 시장 지배력을 고려할 때, 단기적인 시장 대비 상승 가능성이 높다고 판단됩니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-02-01,1374609,106.63,6.29,5.9,56478478332276,Buy,75,"[""52주 최고가 대비 현재 위치가 93.1%로 매우 높은 수준이며, 이는 강한 상승 추세를 시사합니다."", ""최근 1개월 수익률이 5.34%로 긍정적인 흐름을 보이고 있으며, 거래량 변화율 또한 16.92%로 증가하여 매수세 유입 가능성을 높입니다."", ""삼성바이오로직스는 바이오 의약품 위탁 생산(CMO) 분야의 선두 주자로서 견고한 성장 잠재력을 가지고 있으며, 이는 장기적인 관점에서도 긍정적인 요인입니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-03-04,1374609,99.56,5.87,5.9,52731411012630,Neutral,50,"[""삼성바이오로직스의 PER은 99.6으로 매우 높아 현재 고평가 상태일 가능성이 있습니다."", ""PBR 5.87과 ROE 5.9%는 기업의 자산 대비 수익성이 높지 않음을 시사합니다."", ""최근 1개월 수익률이 -5.95%로 하락세를 보이고 있으며, 거래량 변화율 또한 감소하여 단기적인 매수세가 약한 것으로 판단됩니다."", ""52주 최고가 대비 현재 위치가 52.5%로 절반 수준에 머물러 있어 명확한 상승 또는 하락 추세를 보이지 않고 있습니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-04-01,1374609,99.66,5.66,5.68,55592793566793,Neutral,60,"[""삼성바이오로직스의 현재가(1,374,609원)는 52주 최고가(1,264,228원)를 이미 상회하고 있어 단기적인 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 5.43%로 긍정적인 흐름을 보였으나, 거래량 변화율이 -7.48%로 감소하는 추세는 매수세 약화를 시사할 수 있습니다."", ""PER이 99.7로 높은 편이며, ROE가 5.7%로 상대적으로 낮은 수준은 밸류에이션 부담을 나타낼 수 있습니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-05-02,1374609,94.65,5.37,5.67,52799505001551,Neutral,40,"[""현재가 1,374,609원은 52주 최고가 1,264,228원을 상회하고 있어 단기 상승 모멘텀이 약화될 수 있습니다."", ""최근 1개월 수익률 -5.02%와 거래량 변화율 -28.83%는 단기적인 매도 압력을 시사합니다."", ""PER이 94.7로 매우 높고 ROE가 5.7%로 낮은 수준인 점은 재무적으로 고평가된 측면이 있어 추가 상승 여력이 제한적일 수 있습니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-06-03,1374609,91.84,5.21,5.67,51232556310201,Neutral,55,"[""현재가(1,374,609원)가 52주 최고가(1,264,228원)를 상회하며 단기 상승 모멘텀을 보여주고 있습니다."", ""최근 1개월 수익률이 -3.71%로 하락세를 보였으나, 거래량 변화율이 16.66%로 증가하며 매수세 유입 가능성을 시사합니다."", ""PER이 91.8로 높아 밸류에이션 부담이 존재하며, ROE 5.7%는 시장 평균 대비 낮은 수준으로 재무적 강점이 두드러지지 않습니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-07-01,1374609,92.69,5.26,5.67,51709491978354,Buy,70,"[""52주 최고가 대비 현재 위치가 44.1%로, 아직 상승 여력이 남아있다고 판단됩니다."", ""최근 1개월 수익률이 3.69%로 긍정적인 흐름을 보이고 있으며, 거래량 변화율도 소폭 상승하여 매수세가 유입되고 있음을 시사합니다."", ""삼성바이오로직스는 바이오 의약품 위탁생산(CMO) 분야의 선두주자로서 장기적인 성장 잠재력이 높으며, 현재 재무 지표 또한 안정적인 편입니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-08-01,1374609,112.97,6.41,5.67,63018787926213,Buy,75,"[""현재가 52주 최고가에 근접하며 강한 상승 추세를 보여주고 있습니다."", ""최근 1개월 수익률이 14.20%로 단기적으로 강한 매수세를 확인할 수 있습니다."", ""거래량 변화율이 48.99%로 증가하며 투자자들의 관심이 집중되고 있음을 시사합니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-09-02,1374609,117.85,6.69,5.68,65743936211583,Buy,75,"[""현재가 52주 최고가 대비 높은 위치에 있으나, 52주 내 현재 위치가 91.6%로 여전히 상승 여력이 남아있음을 시사합니다."", ""최근 1개월 수익률이 4.32%로 긍정적인 흐름을 보이고 있으며, 거래량 변화율도 8.69%로 증가하는 추세는 매수세를 뒷받침합니다."", ""삼성바이오로직스는 바이오의약품 위탁생산(CMO) 시장의 선두주자로서 견고한 성장 전망을 가지고 있어 단기적인 시장 대비 상승 가능성이 높습니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-10-02,1374609,119.32,6.77,5.67,66561480697194,Neutral,50,"[""삼성바이오로직스의 PER은 119.3으로 높은 수준이지만, 바이오 섹터의 특성상 성장성을 반영하는 것으로 해석될 수 있습니다."", ""PBR 6.77과 ROE 5.7%는 현재 주가가 자산 가치 대비 다소 높게 평가되고 있으며, 수익성에 비해 주가 상승 여력이 제한적일 수 있음을 시사합니다."", ""52주 최고가 대비 현재 위치가 73.0%로 상승 추세는 유지되고 있으나, 최근 1개월 수익률이 -1.41%이고 거래량 변화율이 -14.66%로 감소하는 등 단기적인 매도 압력이 감지되어 방향성 판단이 어렵습니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-11-01,1374609,121.88,6.92,5.68,67992148828800,Neutral,50,"[""삼성바이오로직스는 현재 52주 최고가 대비 약 14.4% 하락한 위치에 있으며, 이는 단기적인 조정 가능성을 시사합니다."", ""최근 1개월 수익률은 소폭 상승했으나, 거래량 변화율이 음수(-)로 나타나 투자 심리가 위축될 가능성도 배제할 수 없습니다."", ""PER이 121.9로 높은 수준이며, ROE 5.7%는 업종 평균 대비 낮을 수 있어 재무적 매력도가 상대적으로 떨어집니다. 다만, PBR 6.92와 시가총액 68.0조원은 여전히 높은 시장 지배력을 보여줍니다.""]",16.166997306143056
207940,삼성바이오로직스,2024-12-02,1374609,118.58,6.73,5.68,66152685308913,Neutral,55,"[""삼성바이오로직스의 PER이 118.6으로 높아 밸류에이션 부담이 존재합니다."", ""PBR 6.73, ROE 5.7%는 현재 기업 가치 대비 수익성이 다소 낮음을 시사합니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율이 긍정적이나, 52주 최고가 대비 현재 위치가 69.5%로 상승 여력과 하락 위험이 공존하여 단기 방향성 판단이 어렵습니다.""]",16.166997306143056
207940,삼성바이오로직스,2025-01-02,1383439,114.07,6.47,5.67,63631957863159,Neutral,50,"[""삼성바이오로직스는 현재 52주 최고가 대비 약 14% 하락한 상태이며, 최근 1개월 수익률 또한 마이너스를 기록하고 있어 단기적인 하락 압력이 존재합니다."", ""하지만 PBR 6.47배와 ROE 5.7%는 여전히 성장 가능성을 시사하며, 시가총액 63.6조원의 대형주로서 급격한 하락보다는 변동성이 제한적일 수 있습니다."", ""거래량 변화율이 감소하고 있어 투자 심리가 위축된 것으로 보이나, 재무 지표상 뚜렷한 악재가 없어 향후 20거래일 내 명확한 방향성을 판단하기 어렵습니다.""]",15.851078363411759
207940,삼성바이오로직스,2025-02-03,1577710,133.73,7.59,5.68,74600644993560,Buy,85,"[""현재가 52주 최고가에 근접하며 강한 상승 모멘텀을 보여주고 있습니다."", ""최근 1개월 수익률이 16.86%로 단기적으로 긍정적인 흐름을 이어가고 있습니다."", ""거래량 변화율이 9.52%로 증가하며 투자자들의 관심이 높아지고 있음을 시사합니다.""]",6.623080287251776
207940,삼성바이오로직스,2025-03-04,1682203,136.78,7.76,5.67,76303827953703,Buy,75,"[""삼성바이오로직스는 52주 최고가 대비 현재 위치가 85.8%로 높은 수준이지만, 최근 1개월 수익률이 3.61%로 긍정적인 흐름을 보이고 있습니다."", ""PER이 높지만 이는 성장성을 반영하는 것으로 해석될 수 있으며, PBR과 ROE는 양호한 수준을 유지하고 있습니다."", ""거래량 변화율이 크지 않은 것은 현재 시장의 관망세를 나타낼 수 있으나, 기술적 지표상으로도 추세 전환의 가능성을 시사합니다.""]",-8.136473422054294
207940,삼성바이오로직스,2025-04-01,1545331,102.3,6.61,6.46,72079871256855,Neutral,50,"[""삼성바이오로직스는 현재 52주 최고가 대비 하락한 위치에 있으며, 최근 1개월 수익률과 거래량 변화율이 부정적인 신호를 보이고 있습니다."", ""하지만 PBR 6.61, ROE 6.5% 등 재무 지표는 여전히 양호한 수준을 유지하고 있어 즉각적인 하락을 단정하기 어렵습니다."", ""단기적인 기술적 지표의 약세와 재무적 안정성 사이에서 방향성 판단이 불확실하여 중립적인 의견을 제시합니다.""]",0.1905093471884017
207940,삼성바이오로직스,2025-05-02,1532085,104.91,6.78,6.46,73919334776742,Buy,75,"[""삼성바이오로직스는 52주 최고가 대비 현재 위치가 78.2%로 여전히 상승 여력이 남아있습니다."", ""최근 1개월 수익률이 3.33%로 긍정적인 흐름을 보이고 있으며, 거래량 변화율이 43.01%로 증가하며 매수세가 유입되고 있음을 시사합니다."", ""PBR 6.78은 다소 높은 편이지만, 바이오 섹터의 성장성과 삼성바이오로직스의 시장 지배력을 고려할 때 프리미엄이 반영된 것으로 해석될 수 있습니다.""]",-2.1133292212899413
207940,삼성바이오로직스,2025-06-02,1521783,99.69,6.44,6.46,70240407736968,Neutral,50,"[""삼성바이오로직스는 현재 52주 최고가 대비 약 12.7% 하락한 수준으로, 단기적인 하락 압력이 존재할 수 있습니다."", ""최근 1개월 수익률이 마이너스(-)를 기록하고 있어 투자 심리가 다소 위축되었을 가능성이 있습니다."", ""하지만 PER이 높은 수준이고 PBR, ROE 등 재무 지표는 양호한 편이며, 거래량 변화율이 긍정적인 점은 향후 상승 가능성을 열어두고 있습니다.""]",0.9671549754465649
207940,삼성바이오로직스,2025-07-01,1484990,96.98,6.27,6.47,68332803937209,Neutral,55,"[""PER이 97.0으로 높아 현재 고평가 구간에 있을 가능성이 있습니다."", ""PBR 6.27, ROE 6.5%는 양호한 수준이나, 52주 최고가 대비 현재 위치가 60.3%로 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율도 감소하여 단기적인 투자 심리가 위축된 것으로 보입니다.""]",8.820598118505849
207940,삼성바이오로직스,2025-08-01,1542388,99.98,6.46,6.46,70444782285633,Neutral,55,"[""PER이 100으로 높아 밸류에이션 부담이 존재하나, PBR 6.46과 ROE 6.5%는 업종 평균 대비 비교가 필요합니다."", ""52주 최고가 대비 현재 위치가 56.9%로 중간 수준이며, 최근 1개월 수익률이 소폭 하락했으나 거래량 변화율이 30.91%로 증가한 점은 긍정적 신호일 수 있습니다."", ""단기적인 시장 대비 상승 또는 하락을 명확히 판단하기에는 재무 및 기술 지표만으로는 부족하며, 거시 경제 환경 및 바이오 섹터 전반의 동향을 추가적으로 고려해야 합니다.""]",-4.866414935800849
207940,삼성바이오로직스,2025-09-01,1467329,96.3,6.22,6.46,67855914560007,Neutral,50,"[""현재가 52주 최고가 대비 하락폭이 크지만, 최저가 대비 상승폭도 상당하여 추세 판단이 어렵습니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율도 감소하여 단기적인 매도 압력이 존재할 수 있습니다."", ""PER이 높은 편이고 ROE가 낮은 점은 재무적 매력도가 높지 않음을 시사하지만, PBR은 여전히 높은 수준으로 기업 가치에 대한 시장의 기대는 존재합니다.""]",0.0
207940,삼성바이오로직스,2025-10-01,1484990,97.18,6.28,6.46,68469084496953,Neutral,50,"[""삼성바이오로직스는 현재 52주 최고가 대비 하락한 위치에 있으며, 최근 1개월 수익률이 소폭 상승했으나 큰 추세 전환을 보여주지는 못하고 있습니다."", ""거래량 변화율이 48.09%로 높게 나타나 단기적인 변동성 확대 가능성을 시사하지만, 이는 상승 또는 하락 어느 방향으로든 작용할 수 있습니다."", ""재무지표 측면에서 PER이 높고 ROE가 낮은 편이며, PBR 또한 절대적으로 낮은 수준은 아니어서 밸류에이션 부담이 존재합니다. 따라서 20거래일 내 뚜렷한 시장 대비 상승 또는 하락을 단정하기 어렵습니다.""]",21.01091589842356
207940,삼성바이오로직스,2025-11-03,1797000,118.06,7.63,6.46,83184838947000,Buy,75,"[""현재가가 52주 최고가에 근접해 있지만, 최근 1개월 수익률이 22.10%로 강한 상승세를 보이고 있어 추가 상승 여력이 있습니다."", ""거래량 변화율이 48.84%로 높게 나타나 투자자들의 관심이 집중되고 있으며, 이는 긍정적인 신호로 해석될 수 있습니다."", ""삼성바이오로직스는 바이오 의약품 위탁생산(CMO) 분야의 글로벌 선두 기업으로, 견고한 재무 구조와 성장성을 바탕으로 시장 대비 우수한 성과를 기대할 수 있습니다.""]",-7.957707289927657
207940,삼성바이오로직스,2025-12-01,1654000,108.34,7.0,6.46,76333778199000,Neutral,50,"[""삼성바이오로직스는 높은 PBR과 ROE를 기록하고 있으나, PER이 매우 높아 현재 고평가 논란이 있을 수 있습니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율도 감소하는 등 단기적인 하락 추세가 관찰됩니다."", ""52주 최고가 대비 현재 위치가 64.7%로, 여전히 상승 여력은 존재하나 뚜렷한 상승 동력이 부족하여 방향성 판단이 어렵습니다.""]",1.7533252720677146
068270,셀트리온,2023-01-02,173667,34.68,8.4,24.22,34008455633112,Neutral,50,"[""PER 지표는 적자기업이 아니므로 유효하나, 34.7배는 다소 높은 수준으로 해석될 수 있습니다."", ""PBR 8.40배와 ROE 24.2%는 기업의 자산 대비 수익성이 양호함을 시사하지만, 주가 수준을 고려할 때 추가 상승 여력에 대한 판단이 필요합니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율도 하락세를 보이며, 52주 최고가 대비 현재 위치가 35.1%로 상승 추세가 둔화된 모습을 보이고 있어 단기적인 방향성 판단이 어렵습니다.""]",-1.109594799242228
068270,셀트리온,2023-03-02,173667,31.15,7.54,24.21,30543886959417,Neutral,50,"[""셀트리온은 52주 최고가 대비 약 11.4% 하락한 위치에 있어 추가 하락 가능성과 반등 가능성이 공존합니다."", ""최근 1개월 수익률이 -11.08%로 부진했으나, 거래량 변화율이 57.92%로 크게 증가하여 투자자들의 관심이 재집중될 가능성이 있습니다."", ""PER, PBR, ROE 등의 재무지표는 양호한 편이나, 현재 주가 수준에서 20거래일 내 뚜렷한 시장 대비 상승 또는 하락을 단정하기에는 불확실성이 존재합니다.""]",-1.109594799242228
068270,셀트리온,2023-04-03,173667,35.44,7.46,21.05,31882811631912,Neutral,55,"[""셀트리온은 높은 PBR과 ROE를 기록하고 있어 재무적으로는 견조한 편이나, PER이 35.4로 다소 높은 수준입니다."", ""현재가는 52주 최고가 대비 약 8% 하락한 위치에 있으며, 최근 1개월 수익률이 소폭 하락하는 등 단기적인 상승 모멘텀이 약합니다."", ""거래량 변화율이 크지 않고 시장 대비 뚜렷한 상승 또는 하락 신호가 감지되지 않아 향후 20거래일 내 방향성 판단이 어렵습니다.""]",-1.109594799242228
068270,셀트리온,2023-05-02,173667,37.89,7.98,21.06,34093481393160,Buy,75,"[""셀트리온은 높은 ROE(21.1%)를 기록하며 견조한 수익성을 보여주고 있습니다."", ""현재가(173,667원)는 52주 최고가(188,310원) 대비 약 8.3% 하락한 수준으로, 추가 상승 여력이 존재합니다."", ""최근 1개월 수익률(7.08%)과 거래량 변화율(11.80%)은 긍정적인 수급 개선 신호를 나타내고 있습니다.""]",-1.109594799242228
068270,셀트리온,2023-06-01,173667,41.44,8.72,21.04,37281947394960,Neutral,50,"[""PER 지표가 적자 기업이 아닌 경우에만 유효하나, 셀트리온은 흑자 기업으로 PER 41.4는 다소 높은 편입니다."", ""PBR 8.72와 ROE 21.0%는 기업의 자산 가치 대비 수익성을 보여주지만, 시장 평균 대비 높은 수준인지 추가적인 비교가 필요합니다."", ""52주 최고가 대비 현재 위치가 52.0%로 중간 지점에 위치하며, 최근 1개월 수익률은 9.22%로 긍정적이나 거래량 변화율이 -26.92%로 감소하여 투자 심리가 위축될 가능성도 있습니다.""]",-1.109594799242228
068270,셀트리온,2023-07-03,173667,35.82,7.54,21.05,32222914672104,Neutral,50,"[""PER 지표가 '해당없음 시 적자기업'으로 표기되어 있어 재무 건전성 판단에 제약이 있습니다."", ""최근 1개월 수익률이 -13.57%로 하락세를 보이고 있으나, 52주 최고가 대비 현재 위치가 12.9%로 여전히 높은 편입니다."", ""거래량 변화율이 12.08%로 증가세를 보이고 있어 투자 심리 변화 가능성이 있으나, 명확한 상승 또는 하락 추세를 판단하기에는 근거가 부족합니다.""]",-1.109594799242228
068270,셀트리온,2023-08-01,173667,35.67,7.51,21.05,32095376032032,Neutral,50,"[""셀트리온은 현재 52주 최고가 대비 약 13.8% 하락한 위치에 있어 추가 하락보다는 반등 가능성도 존재합니다."", ""최근 1개월 수익률이 소폭 하락했지만, 거래량 변화율이 26.78%로 증가한 점은 투자자들의 관심이 다시 높아지고 있음을 시사합니다."", ""PER 지표는 해당없음으로 표시되어 있어 기업의 수익성 측면에서의 명확한 판단이 어렵고, PBR 및 ROE 지표는 양호하나 현재 주가 수준에서 급격한 상승을 기대하기에는 재무적 모멘텀이 강하게 나타나지 않고 있습니다.""]",-1.109594799242228
068270,셀트리온,2023-09-01,173667,34.0,7.16,21.06,30586399839441,Neutral,50,"[""PER 지표가 '해당없음 시 적자기업'으로 표시되어 있어 재무 건전성 판단에 제약이 있습니다."", ""52주 최고가 대비 현재 위치가 5.5%로, 단기적으로는 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율도 하락세를 보여 단기적인 매수 모멘텀이 약합니다.""]",-1.109594799242228
068270,셀트리온,2023-10-04,173667,32.11,6.76,21.05,28885884638481,Neutral,50,"[""현재가가 52주 최고가를 돌파하며 강한 상승 모멘텀을 보여주고 있으나, 최근 1개월 수익률이 마이너스를 기록하며 단기적인 조정 가능성도 존재합니다."", ""PER 지표는 적자 기업이 아니라는 점을 시사하지만, PBR이 다소 높아 밸류에이션 부담이 있을 수 있습니다."", ""거래량 변화율이 크게 감소한 점은 투자 심리가 위축되었음을 나타내며, 향후 방향성을 판단하기에 불확실성이 존재합니다.""]",-1.109594799242228
068270,셀트리온,2023-11-01,173667,35.3,7.43,21.05,31755272991840,Buy,75,"[""최근 1개월 수익률이 9.37%로 긍정적인 흐름을 보이고 있으며, 거래량 변화율도 43.02%로 증가하는 추세입니다."", ""52주 최고가 대비 현재 위치가 33.1%로, 아직 상승 여력이 남아있다고 판단됩니다."", ""ROE가 21.1%로 견조한 수익성을 보여주고 있으며, 이는 기업의 펀더멘털이 양호함을 시사합니다.""]",-1.109594799242228
068270,셀트리온,2023-12-01,173667,38.53,8.11,21.05,34667405273484,Buy,75,"[""현재가 173,667원이 52주 최고가 165,407원을 상회하며 강한 상승 추세를 보이고 있습니다."", ""최근 1개월 수익률 8.88%와 거래량 변화율 15.46%는 투자자들의 관심이 증가하고 있음을 시사합니다."", ""ROE 21.1%는 양호한 수익성을 나타내며, PBR 8.11은 성장성을 반영하는 수준으로 판단됩니다.""]",-1.109594799242228
068270,셀트리온,2024-01-02,173667,54.69,11.51,21.05,49206117096909,Buy,75,"[""최근 1개월간 43.17%의 높은 수익률과 97.45%의 거래량 변화율은 강한 매수세를 시사합니다."", ""현재가가 52주 최고가에 근접해 있으며, 52주 내 현재 위치가 100.0%라는 점은 추가 상승에 대한 기대감을 높입니다."", ""ROE 21.1%는 견조한 수익성을 보여주며, 이는 주가 상승의 긍정적인 요인으로 작용할 수 있습니다.""]",-1.109594799242228
068270,셀트리온,2024-02-01,173667,42.22,8.89,21.06,37983178867095,Neutral,40,"[""최근 1개월 수익률이 -22.81%로 크게 하락하며 단기적인 하방 압력이 존재합니다."", ""거래량 변화율 또한 -30.93%로 감소하여 투자 심리가 위축된 것으로 보입니다."", ""하지만 PBR 8.89, ROE 21.1% 등 재무 지표는 여전히 양호한 편이며, 52주 최저가 대비 현재 위치가 47.0%로 상승 여력도 남아있어 명확한 방향성을 판단하기 어렵습니다.""]",-1.109594799242228
068270,셀트리온,2024-04-01,173667,46.03,2.33,5.06,39981284228223,Buy,70,"[""최근 1개월 수익률이 4.67%로 긍정적인 흐름을 보이고 있으며, 거래량 변화율도 7.26%로 증가하는 추세입니다."", ""현재 주가는 52주 최고가 대비 약 18.5% 하락한 수준으로, 기술적으로 반등 가능성이 존재합니다."", ""PER이 46.0으로 다소 높지만, PBR 2.33과 ROE 5.1%는 시장 평균 대비 양호한 수준으로 판단됩니다.""]",-1.109594799242228
068270,셀트리온,2024-05-02,173667,45.89,2.33,5.08,39853745588151,Neutral,50,"[""PER이 45.9로 높은 편이며, ROE 5.1%는 시장 평균 대비 낮은 수준으로 재무적 매력도가 높다고 보기는 어렵습니다."", ""52주 최고가 대비 현재 위치가 55.9%로 하락 추세에서 벗어나지 못하고 있으며, 최근 1개월 수익률과 거래량 변화율이 모두 하락세를 나타내고 있습니다."", ""하지만 52주 최저가 대비로는 상당한 상승을 기록한 상태이며, 시가총액이 39.9조원으로 큰 규모를 가지고 있어 단기적인 급락보다는 횡보 가능성도 존재합니다.""]",-1.109594799242228
068270,셀트리온,2024-06-03,173667,43.81,2.22,5.07,38046948187131,Neutral,50,"[""PER이 43.8로 높아 밸류에이션 부담이 존재하며, ROE 5.1%는 상대적으로 낮은 수준입니다."", ""52주 최고가 대비 현재 위치가 47.3%로 절반 수준에 머물러 있으며, 최근 1개월 수익률이 마이너스를 기록하며 약세를 보이고 있습니다."", ""거래량 변화율 또한 마이너스를 기록하며 투자 심리가 위축된 모습을 보여 단기적인 상승 동력을 찾기 어렵습니다.""]",-1.109594799242228
068270,셀트리온,2024-07-01,173667,45.06,2.28,5.06,39131026627743,Neutral,50,"[""PER이 45.1로 높은 편이지만, 해당없음으로 표시되어 적자기업은 아님을 시사합니다."", ""PBR 2.28과 ROE 5.1%는 현재 기업 가치가 자산 대비 높지 않으나 수익성은 보통 수준임을 나타냅니다."", ""52주 최고가 대비 현재 위치가 52.5%로 중간 지점에 있으며, 최근 1개월 수익률이 3.84%로 소폭 상승했으나 거래량 변화율이 35.28%로 높아 변동성이 확대될 가능성이 있습니다.""]",-1.109594799242228
068270,셀트리온,2024-08-01,173667,48.95,2.48,5.07,42510569541390,Buy,75,"[""최근 1개월 수익률이 10.01%로 양호한 상승세를 보이고 있으며, 거래량 변화율 또한 29.96%로 증가하여 매수세 유입 가능성을 시사합니다."", ""현재 주가가 52주 최고가 대비 약 18.4% 하락한 수준으로, 기술적으로는 반등을 시도할 수 있는 구간에 위치하고 있습니다."", ""PBR 2.48배는 업종 평균 대비 높은 수준일 수 있으나, 바이오 섹터의 성장성을 고려할 때 프리미엄이 반영된 것으로 해석될 수 있으며, ROE 5.1%는 개선의 여지가 있으나 적자 기업이 아닌 점은 긍정적입니다.""]",-1.109594799242228
068270,셀트리온,2024-09-02,173667,48.24,2.45,5.08,41894132781042,Neutral,50,"[""PER이 48.2로 높은 편이며, ROE가 5.1%로 낮은 수준으로 재무적 매력도는 다소 떨어집니다."", ""52주 최고가 대비 현재 위치가 65.5%로 중간 지점에 위치하며, 최근 1개월 수익률이 소폭 하락하여 단기적인 상승 모멘텀이 약합니다."", ""거래량 변화율이 17.78%로 증가한 점은 긍정적이나, 재무 및 단기 기술적 지표들이 명확한 방향성을 제시하지 않아 중립적인 판단이 필요합니다.""]",-1.109594799242228
068270,셀트리온,2024-10-02,173667,46.74,2.37,5.07,40597720988571,Neutral,50,"[""현재가 52주 최고가 대비 하락한 위치에 있으나, 최저가 대비로는 상당한 상승을 보이며 52주 내 중간 지점 이상에 위치하고 있습니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율 또한 큰 폭으로 하락한 점은 단기적인 매도 압력을 시사합니다."", ""PER, PBR, ROE 등 재무지표는 시장 평균 대비 고평가 여부를 판단하기에 명확한 시그널을 제공하지 않으며, 바이오 섹터의 특성상 실적 외 모멘텀이 중요하게 작용할 수 있습니다.""]",-1.109594799242228
068270,셀트리온,2024-11-01,173667,44.32,2.25,5.08,38493564475644,Neutral,40,"[""PER이 44.3으로 높은 편이지만, 이는 성장주 특성상 미래 성장성을 반영하는 것으로 해석될 수 있습니다."", ""PBR 2.25와 ROE 5.1%는 시장 평균 대비 특별히 높거나 낮다고 보기 어려워 재무적 매력도가 크지 않습니다."", ""52주 최고가 대비 현재 위치가 44.6%로 절반 수준에 머물러 있고, 최근 1개월 수익률이 마이너스이며 거래량도 감소하는 등 기술적으로는 하락 압력이 존재합니다.""]",-1.109594799242228
068270,셀트리온,2024-12-02,173667,45.18,2.29,5.07,39237308827803,Neutral,50,"[""PER이 45.2로 높은 편이나, 바이오 섹터의 특성상 성장성을 반영한 것으로 볼 수 있습니다."", ""PBR 2.29, ROE 5.1%는 현재 가치가 아주 저평가되었다고 보기는 어렵습니다."", ""52주 최고가 대비 현재 위치가 36.5%로, 상승 여력과 하락 위험이 공존하는 구간입니다."", ""최근 1개월 수익률이 소폭 상승했고 거래량 변화율도 긍정적이나, 20거래일 내 뚜렷한 상승 또는 하락을 예상할 만한 강력한 모멘텀은 부족합니다.""]",-1.109594799242228
068270,셀트리온,2025-01-02,174245,46.2,2.34,5.06,40125458343087,Neutral,50,"[""PER이 46.2로 다소 높은 편이나, PBR 2.34와 ROE 5.1%는 시장 평균 대비 특별히 매력적이거나 비싸다고 보기 어려운 수준입니다."", ""52주 최고가 대비 현재 위치가 35.6%로, 상승 여력과 하락 위험이 공존하는 중간 지점에 위치하고 있습니다."", ""최근 1개월 수익률이 0.95%로 큰 변동이 없었으나, 거래량 변화율이 59.12%로 높게 나타나 향후 방향성에 대한 변동성을 시사합니다.""]",0.05509483772848575
068270,셀트리온,2025-02-03,170873,45.1,2.29,5.08,39168456446025,Neutral,50,"[""PER이 45.1로 높아 밸류에이션 부담이 존재합니다."", ""PBR 2.29, ROE 5.1%는 시장 평균 대비 특별히 매력적인 수준은 아닙니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율도 크게 하락하여 단기적인 매도 압력이 감지됩니다."", ""52주 최고가 대비 현재 위치가 43.5%로 하락 추세에 있지만, 52주 최저가 대비로는 상승 여력이 남아있어 방향성 판단이 어렵습니다.""]",4.11533712172198
068270,셀트리온,2025-03-04,177905,47.02,2.38,5.06,40837549083489,Neutral,50,"[""PER이 47.0으로 다소 높은 편이나, PBR 2.38과 ROE 5.1%는 시장 평균 대비 우수하다고 단정하기 어렵습니다."", ""52주 최고가 대비 현재 위치가 61.5%로 중간 지점에 위치하며, 최근 1개월 수익률이 2.11%로 소폭 상승했지만 추세 전환을 확신하기에는 부족합니다."", ""거래량 변화율이 33.39%로 증가한 것은 긍정적인 신호일 수 있으나, 재무 지표와 기술 지표 전반에 걸쳐 뚜렷한 상승 또는 하락 추세를 뒷받침할 만한 강력한 근거가 부족하여 방향성 판단이 어렵습니다.""]",-8.12118827464096
068270,셀트리온,2025-05-02,154403,76.38,2.06,2.7,36141724226925,Neutral,50,"[""PER이 높은 수준으로 밸류에이션 부담이 존재하나, PBR은 상대적으로 낮은 편입니다."", ""ROE가 낮은 수준으로 수익성 개선이 필요하며, 52주 최고가 대비 현재 위치가 낮아 하락 가능성도 있습니다."", ""최근 1개월 수익률이 마이너스이고 거래량 변화율이 크지 않아 단기적인 방향성을 예측하기 어렵습니다.""]",1.7467277190210035
