ticker,name,signal_date,price,signal,confidence,reasons,return_20d
373220,LG에너지솔루션,2023-09-01,346000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장세와 LG에너지솔루션의 주요 고객사들의 판매량 증가는 긍정적인 요인입니다."", ""최근 발표된 신규 수주 소식 및 기술 개발 성과는 향후 실적 개선에 대한 기대감을 높이고 있습니다."", ""전반적인 시장 분위기가 기술주 및 성장주에 우호적으로 전환될 가능성이 있으며, 이는 LG에너지솔루션 주가에 긍정적인 영향을 줄 수 있습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2023-10-04,346000,Neutral,50,"[""LG에너지솔루션은 전기차 시장 성장과 배터리 기술 경쟁력으로 장기적인 성장 잠재력을 가지고 있습니다."", ""하지만 최근 글로벌 금리 인상 및 경기 침체 우려로 인해 성장주 전반에 대한 투자 심리가 위축되고 있습니다."", ""단기적으로는 거시 경제 지표 및 경쟁사 동향에 따라 변동성이 나타날 수 있어 명확한 방향성을 판단하기 어렵습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2023-11-01,346000,Buy,75,"[""글로벌 전기차 시장의 꾸준한 성장세와 LG에너지솔루션의 경쟁력 있는 기술력 및 생산 능력은 향후 주가 상승에 긍정적인 요인으로 작용할 것으로 예상됩니다."", ""주요 완성차 업체들과의 장기 공급 계약 체결 및 신규 수주 소식은 실적 개선에 대한 기대감을 높이며 주가에 긍정적인 영향을 미칠 수 있습니다."", ""최근 주가 조정을 거치면서 밸류에이션 매력이 부각될 수 있으며, 시장 전반의 투자 심리 개선 시 수혜를 받을 가능성이 있습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2023-12-01,346000,Neutral,50,"[""LG에너지솔루션은 글로벌 전기차 시장 성장과 배터리 수요 증가에 대한 기대감을 가지고 있으나, 최근 주가 변동성이 커지고 있어 단기적인 방향성을 예측하기 어렵습니다."", ""미국 인플레이션 감축법(IRA) 관련 불확실성 및 경쟁 심화는 주가에 부담 요인으로 작용할 수 있습니다."", ""거시 경제 환경 변화 및 주요 고객사의 판매량 추이에 따라 주가 흐름이 달라질 수 있어 신중한 접근이 필요합니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-01-02,346000,Neutral,50,"[""LG에너지솔루션은 전기차 시장 성장과 함께 장기적인 성장 잠재력을 가지고 있으나, 단기적으로는 글로벌 전기차 판매 둔화 우려와 경쟁 심화로 인한 수익성 압박 가능성이 존재합니다."", ""최근 주가는 횡보세를 보이며 뚜렷한 방향성을 나타내지 않고 있어, 향후 20거래일 내 시장 대비 유의미한 상승 또는 하락을 예측하기 어렵습니다."", ""거시 경제 지표 및 배터리 산업 관련 뉴스 등 외부 요인에 따라 주가 변동성이 나타날 수 있으므로, 추가적인 시장 동향 및 기업 실적 발표 등을 관망할 필요가 있습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-02-01,346000,Buy,75,"[""글로벌 전기차 시장의 꾸준한 성장세와 LG에너지솔루션의 경쟁력 있는 기술력 및 생산 능력은 향후 주가 상승을 뒷받침할 것으로 예상됩니다."", ""최근 발표된 주요 완성차 업체와의 공급 계약 확대 소식은 실적 개선에 대한 기대감을 높이며 매수 심리를 자극할 수 있습니다."", ""배터리 기술 혁신 및 신규 시장 진출에 대한 긍정적인 전망은 단기적인 시장 변동성에도 불구하고 장기적인 상승 모멘텀을 유지할 가능성이 높습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-03-04,346000,Buy,75,"[""글로벌 전기차 시장의 꾸준한 성장세와 LG에너지솔루션의 기술력 및 생산 능력은 긍정적인 요인입니다."", ""최근 주요 완성차 업체들과의 장기 공급 계약 체결 소식은 향후 실적 개선에 대한 기대감을 높입니다."", ""전반적인 시장 분위기가 기술주 및 성장주에 우호적으로 전환될 가능성이 있으며, 이는 LG에너지솔루션 주가에도 긍정적인 영향을 줄 수 있습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-04-01,346000,Neutral,50,"[""LG에너지솔루션은 전기차 배터리 시장의 성장 잠재력과 높은 기술력을 보유하고 있으나, 최근 글로벌 경기 둔화 우려와 원자재 가격 변동성 확대가 주가에 부담으로 작용할 수 있습니다."", ""미국 IRA 법안 관련 불확실성과 경쟁 심화 가능성 또한 단기적인 주가 방향성을 예측하기 어렵게 만드는 요인입니다."", ""향후 20거래일 동안 거시 경제 지표 발표, 주요 경쟁사의 실적 발표, 신규 수주 소식 등 다양한 변수에 따라 주가 흐름이 달라질 수 있어 명확한 방향성을 제시하기 어렵습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-05-02,346000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장 전망과 LG에너지솔루션의 선도적인 기술력 및 생산 능력은 향후 주가 상승의 강력한 동력이 될 것으로 예상됩니다."", ""최근 발표된 주요 완성차 업체들과의 대규모 배터리 공급 계약은 안정적인 매출 증대와 시장 점유율 확대를 뒷받침할 것으로 보입니다."", ""원자재 가격 안정화 및 판가 인상 가능성은 수익성 개선에 긍정적인 영향을 미칠 수 있으며, 이는 투자 심리 개선으로 이어질 가능성이 높습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-06-03,346000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장 전망과 LG에너지솔루션의 높은 시장 점유율은 긍정적인 요인입니다."", ""최근 발표된 신규 수주 계약 및 파트너십 강화는 향후 실적 개선에 대한 기대감을 높이고 있습니다."", ""경쟁사 대비 기술력 및 생산 능력 우위는 시장 내에서 안정적인 지위를 유지하는 데 기여할 것으로 예상됩니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-07-01,346000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장세와 LG에너지솔루션의 시장 점유율 확대가 긍정적인 영향을 미칠 것으로 예상됩니다."", ""최근 발표된 주요 고객사와의 대규모 공급 계약은 향후 실적 개선에 대한 기대감을 높이고 있습니다."", ""배터리 기술 혁신 및 신규 공장 증설 등 미래 성장 동력 확보를 위한 투자가 지속적으로 이루어지고 있어 장기적인 관점에서도 긍정적인 전망을 유지합니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-08-01,346000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장세와 LG에너지솔루션의 높은 시장 점유율은 긍정적인 요인입니다."", ""최근 발표된 신규 수주 및 파트너십 관련 뉴스는 향후 실적 개선에 대한 기대감을 높이고 있습니다."", ""경쟁사 대비 기술력 및 생산 능력 우위는 시장 내에서 LG에너지솔루션의 입지를 더욱 강화할 것으로 예상됩니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-09-02,346000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장세와 LG에너지솔루션의 선도적인 기술력 및 생산 능력은 향후 20거래일 동안 긍정적인 주가 흐름을 뒷받침할 것으로 예상됩니다."", ""최근 발표된 주요 고객사와의 공급 계약 확대 및 신규 공장 증설 계획은 실적 개선에 대한 기대감을 높이며 매수 심리를 자극할 수 있습니다."", ""전반적인 시장 환경이 기술주 및 성장주에 우호적으로 변화하고 있으며, 배터리 산업의 성장성은 여전히 높은 평가를 받고 있어 시장 대비 초과 상승 가능성이 있습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-10-02,346000,Buy,75,"[""글로벌 전기차 시장의 꾸준한 성장세와 LG에너지솔루션의 경쟁력 있는 기술력 및 생산 능력이 긍정적인 주가 흐름을 뒷받침할 것으로 예상됩니다."", ""최근 발표된 신규 수주 소식 및 파트너십 강화는 향후 실적 개선에 대한 기대감을 높이고 있습니다."", ""전반적인 시장 상황이 기술주 및 성장주에 우호적으로 변화할 가능성이 있으며, 이는 LG에너지솔루션과 같은 대형 성장주에 긍정적인 영향을 줄 수 있습니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-11-01,346000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장세와 LG에너지솔루션의 높은 시장 점유율은 긍정적인 요인입니다."", ""최근 발표된 주요 고객사와의 장기 공급 계약은 향후 실적 성장에 대한 기대감을 높이고 있습니다."", ""배터리 기술 혁신 및 신규 공장 증설 계획 등은 장기적인 성장 모멘텀을 제공할 것으로 예상됩니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2024-12-02,346000,Neutral,55,"[""LG에너지솔루션은 전기차 배터리 시장의 성장 잠재력이 높지만, 최근 주가 변동성이 커지면서 단기적인 방향성 예측이 어렵습니다."", ""글로벌 금리 인상 및 인플레이션 우려가 기술주 전반에 부담을 주고 있으며, 이는 LG에너지솔루션의 주가에도 영향을 미칠 수 있습니다."", ""다만, 장기적인 관점에서 전기차 시장의 성장은 지속될 것으로 예상되어 급격한 하락보다는 횡보 또는 완만한 상승 가능성도 존재합니다.""]",-0.2890173410404624
373220,LG에너지솔루션,2025-01-02,356000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장 전망은 LG에너지솔루션의 배터리 수요 증가로 이어질 것으로 예상됩니다."", ""최근 발표된 주요 완성차 업체들과의 장기 공급 계약은 안정적인 매출 확보와 성장 모멘텀 강화에 긍정적인 영향을 미칠 것입니다."", ""기술 혁신을 통한 신규 배터리 기술 개발 및 생산 능력 확대는 향후 경쟁 우위를 확보하는 데 기여할 것으로 판단됩니다.""]",-3.932584269662921
373220,LG에너지솔루션,2025-02-03,333000,Neutral,50,"[""LG에너지솔루션은 전기차 배터리 시장의 성장 잠재력과 높은 기술력을 보유하고 있으나, 최근 주가 변동성이 확대되며 뚜렷한 방향성을 보이지 않고 있습니다."", ""글로벌 경기 둔화 우려와 금리 인상 기조는 투자 심리에 부정적인 영향을 미칠 수 있으며, 이는 단기적인 주가 하락 요인으로 작용할 수 있습니다."", ""하지만 장기적인 관점에서 전기차 시장의 구조적인 성장과 주요 완성차 업체와의 파트너십 강화는 긍정적인 모멘텀으로 작용할 가능성이 있어, 향후 20거래일 내 뚜렷한 방향성을 예측하기 어렵습니다.""]",0.3003003003003003
373220,LG에너지솔루션,2025-03-04,334000,Neutral,50,"[""LG에너지솔루션은 전기차 시장 성장과 배터리 기술력에 대한 긍정적인 전망을 가지고 있으나, 최근 주가 변동성이 커지고 있어 단기적인 방향성 판단이 어렵습니다."", ""글로벌 인플레이션 및 금리 인상 우려가 지속되면서 성장주 전반에 대한 투자 심리가 위축될 가능성이 있습니다."", ""향후 20거래일 동안 발표될 주요 경제 지표, 미국 연준의 금리 결정, 그리고 경쟁사들의 실적 발표 등이 주가에 영향을 미칠 수 있어 신중한 접근이 필요합니다.""]",-1.4970059880239521
373220,LG에너지솔루션,2025-04-01,329000,Neutral,50,"[""LG에너지솔루션은 글로벌 전기차 시장 성장과 배터리 수요 증가에 대한 기대감이 여전히 존재합니다."", ""하지만 최근 원자재 가격 변동성, 경쟁 심화, 주요 고객사의 재고 조정 가능성 등은 단기적인 주가 상승을 제한할 수 있는 요인입니다."", ""현재 시장 전반의 불확실성과 개별 종목의 뚜렷한 상승 또는 하락 모멘텀이 부재하여 중립적인 관점을 유지합니다.""]",-1.3677811550151975
373220,LG에너지솔루션,2025-05-02,322500,Buy,75,"[""글로벌 전기차 시장의 꾸준한 성장세와 LG에너지솔루션의 선도적인 기술력 및 생산 능력은 향후 주가 상승을 견인할 것으로 예상됩니다."", ""최근 발표된 주요 완성차 업체와의 대규모 배터리 공급 계약은 실적 개선에 대한 기대감을 높이며 긍정적인 모멘텀을 제공하고 있습니다."", ""원자재 가격 안정화 및 판가 인상 가능성은 수익성 개선에 기여하여 투자 심리를 회복시킬 수 있습니다.""]",-9.767441860465116
373220,LG에너지솔루션,2025-06-02,288500,Neutral,50,"[""LG에너지솔루션은 전기차 시장 성장과 함께 장기적인 성장 잠재력을 가지고 있으나, 단기적으로는 글로벌 경기 둔화 우려와 경쟁 심화로 인한 변동성이 예상됩니다."", ""최근 주가 흐름은 뚜렷한 방향성을 보이지 않고 있으며, 시장 전반의 불확실성이 투자 심리에 영향을 미칠 수 있습니다."", ""향후 20거래일 동안의 투자 방향은 거시 경제 지표 발표, 주요 경쟁사의 실적 발표, 그리고 배터리 기술 관련 뉴스 등 다양한 요인에 따라 달라질 수 있어 현재로서는 명확한 방향성을 판단하기 어렵습니다.""]",10.398613518197573
373220,LG에너지솔루션,2025-07-01,302500,Neutral,50,"[""LG에너지솔루션은 글로벌 전기차 시장 성장과 배터리 수요 증가에 대한 기대감이 있으나, 최근 주가 변동성이 커지고 있어 단기적인 방향성 예측이 어렵습니다."", ""경쟁 심화 및 원자재 가격 변동성은 수익성에 영향을 미칠 수 있는 요인으로 작용할 수 있습니다."", ""거시 경제 환경 변화 및 주요 국가의 정책 변화 또한 주가에 영향을 줄 수 있어 신중한 접근이 필요합니다.""]",29.91735537190083
373220,LG에너지솔루션,2025-08-01,375500,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장세와 LG에너지솔루션의 시장 점유율 확대 전망이 긍정적입니다."", ""최근 발표된 주요 고객사와의 장기 공급 계약은 안정적인 매출 증대와 수익성 개선에 기여할 것으로 예상됩니다."", ""기술 혁신을 통한 신규 배터리 기술 개발 및 생산 능력 확장은 미래 성장 동력 확보에 대한 기대감을 높입니다.""]",-6.790945406125166
373220,LG에너지솔루션,2025-09-01,350000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장세와 LG에너지솔루션의 경쟁력 있는 기술력 및 생산 능력은 향후 주가 상승을 견인할 것으로 예상됩니다."", ""최근 발표된 주요 고객사와의 장기 공급 계약 및 신규 공장 증설 계획은 실적 개선에 대한 기대감을 높이고 있습니다."", ""배터리 기술 혁신 및 차세대 배터리 개발에 대한 투자는 미래 성장 동력 확보 측면에서 긍정적인 신호입니다.""]",-0.7142857142857143
373220,LG에너지솔루션,2025-10-01,399000,Neutral,50,"[""LG에너지솔루션은 전기차 시장 성장과 함께 장기적인 성장 잠재력을 가지고 있으나, 단기적으로는 글로벌 전기차 수요 둔화 우려와 경쟁 심화 가능성이 존재합니다."", ""최근 주가 흐름은 뚜렷한 방향성을 보이지 않고 있으며, 시장 전반의 변동성 또한 투자 판단을 어렵게 만드는 요인입니다."", ""향후 20거래일 동안의 투자 방향은 거시 경제 지표 변화, 주요 경쟁사의 실적 발표, 그리고 신규 배터리 기술 개발 소식 등 다양한 외부 요인에 의해 영향을 받을 수 있어 불확실성이 높습니다.""]",17.794486215538846
373220,LG에너지솔루션,2025-11-03,473000,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장세와 LG에너지솔루션의 높은 시장 점유율은 긍정적인 요인입니다."", ""최근 발표된 신규 수주 및 파트너십 강화 소식은 향후 실적 개선에 대한 기대를 높입니다."", ""경쟁사 대비 기술력 및 생산 능력 우위는 시장 내에서 가격 경쟁력을 확보하는 데 기여할 것으로 예상됩니다.""]",-12.26215644820296
373220,LG에너지솔루션,2025-12-01,415000,Neutral,55,"[""LG에너지솔루션은 전기차 배터리 시장의 성장성과 기술력을 바탕으로 장기적인 상승 잠재력을 가지고 있습니다."", ""하지만 최근 글로벌 금리 인상 및 경기 침체 우려로 인한 이차전지 섹터 전반의 변동성이 확대되고 있어 단기적인 시장 대비 상승을 단정하기 어렵습니다."", ""또한, 경쟁 심화 및 원자재 가격 변동성 등 단기적인 하방 압력 요인도 존재하여 20거래일 내 명확한 방향성을 예측하기에는 불확실성이 존재합니다.""]",-13.012048192771083
006400,삼성SDI,2023-01-02,234478,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장 전망과 함께 삼성SDI의 배터리 기술력 및 생산 능력은 긍정적인 요인으로 작용할 것으로 예상됩니다."", ""최근 주요 완성차 업체들과의 공급 계약 확대 소식은 향후 실적 개선에 대한 기대감을 높이고 있습니다."", ""증권사들의 목표 주가 상향 조정 및 투자의견 상향은 단기적인 주가 상승 모멘텀을 뒷받침할 수 있습니다.""]",-11.27355231620877
006400,삼성SDI,2023-02-01,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장 전망과 함께 견조한 실적을 발표하며 투자자들의 관심을 받고 있습니다."", ""글로벌 전기차 판매량 증가 추세는 삼성SDI의 주요 사업 부문에 긍정적인 영향을 미칠 것으로 예상됩니다."", ""최근 기술 개발 및 생산 능력 확장에 대한 긍정적인 뉴스들이 지속적으로 나오고 있어 단기적인 주가 상승 모멘텀을 기대해 볼 수 있습니다.""]",-11.27355231620877
006400,삼성SDI,2023-03-02,234478,Buy,75,"[""삼성SDI는 전기차 배터리 시장의 성장과 함께 견조한 실적 개선이 기대됩니다."", ""최근 발표된 신규 수주 및 기술 개발 소식은 향후 주가 상승 모멘텀을 제공할 수 있습니다."", ""글로벌 전기차 판매량 증가 추세는 삼성SDI의 주요 사업 부문에 긍정적인 영향을 미칠 것으로 예상됩니다.""]",-11.27355231620877
006400,삼성SDI,2023-04-03,234478,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장과 삼성SDI의 기술력 및 생산 능력 확장이 긍정적인 영향을 미칠 것으로 예상됩니다."", ""최근 발표된 신규 배터리 기술 및 파트너십 강화 소식은 미래 성장 동력에 대한 기대감을 높이고 있습니다."", ""증권사들의 목표 주가 상향 조정 움직임은 단기적인 주가 상승 가능성을 시사합니다.""]",-11.27355231620877
006400,삼성SDI,2023-05-02,234478,Buy,75,"[""삼성SDI는 전기차 배터리 시장의 성장과 함께 견조한 실적 개선이 기대됩니다."", ""최근 발표된 신규 배터리 기술 및 생산 능력 확대 계획은 장기적인 성장 모멘텀을 강화할 것으로 보입니다."", ""글로벌 전기차 판매량 증가 추세와 주요 완성차 업체와의 파트너십 강화는 삼성SDI의 시장 점유율 확대에 긍정적인 영향을 미칠 것입니다.""]",-11.27355231620877
006400,삼성SDI,2023-06-01,234478,Buy,75,"[""글로벌 전기차 시장의 꾸준한 성장세와 삼성SDI의 기술력 및 생산 능력 확대로 인한 수혜가 예상됩니다."", ""최근 2차전지 섹터 전반에 대한 긍정적인 전망과 함께, 삼성SDI는 차세대 배터리 기술 개발에서도 선도적인 위치를 차지하고 있습니다."", ""기관 투자자들의 매수세가 꾸준히 유입되고 있으며, 단기적인 기술적 지표 또한 상승 추세를 지지하고 있습니다.""]",-11.27355231620877
006400,삼성SDI,2023-07-03,234478,Buy,75,"[""전기차 시장의 지속적인 성장과 배터리 수요 증가로 삼성SDI의 실적 개선 기대감이 높습니다."", ""최근 발표된 신규 배터리 기술 및 생산 능력 확대 계획은 향후 성장 동력 확보에 긍정적인 영향을 줄 것으로 예상됩니다."", ""글로벌 주요 완성차 업체들과의 파트너십 강화는 안정적인 수주 물량 확보로 이어져 주가 상승에 기여할 가능성이 있습니다.""]",-11.27355231620877
006400,삼성SDI,2023-08-01,234478,Buy,75,"[""삼성SDI는 전기차 배터리 시장의 성장과 함께 견조한 실적 개선이 기대됩니다."", ""최근 발표된 신규 배터리 기술 개발 소식은 향후 성장 잠재력을 더욱 높이고 있습니다."", ""글로벌 전기차 수요 증가 추세는 삼성SDI의 주요 사업 부문에 긍정적인 영향을 미칠 것으로 예상됩니다.""]",-11.27355231620877
006400,삼성SDI,2023-09-01,234478,Buy,75,"[""삼성SDI는 전기차 배터리 시장의 성장과 함께 견조한 실적 개선이 기대됩니다."", ""최근 발표된 신규 배터리 기술 개발 소식은 향후 성장 모멘텀을 강화할 수 있습니다."", ""글로벌 전기차 수요 증가 추세는 삼성SDI의 주요 사업 부문에 긍정적인 영향을 미칠 것으로 예상됩니다.""]",-11.27355231620877
006400,삼성SDI,2023-10-04,234478,Buy,75,"[""삼성SDI는 4분기 실적 개선 기대감과 전기차 배터리 시장의 지속적인 성장 전망에 힘입어 상승세를 이어갈 가능성이 높습니다."", ""최근 주요 경쟁사들의 실적 부진과 비교했을 때, 삼성SDI의 기술력과 생산 능력은 상대적인 우위를 점하고 있습니다."", ""글로벌 전기차 시장의 회복 조짐과 함께 주요 완성차 업체들의 배터리 수주 확대는 삼성SDI의 향후 실적에 긍정적인 영향을 미칠 것으로 예상됩니다.""]",-11.27355231620877
006400,삼성SDI,2023-11-01,234478,Buy,75,"[""삼성SDI는 전기차 배터리 시장의 성장과 함께 꾸준한 실적 개선이 기대됩니다."", ""최근 주요 고객사들의 전기차 생산량 증대 계획 발표는 삼성SDI의 배터리 수요 증가로 이어질 가능성이 높습니다."", ""기술 개발 및 생산 능력 확대를 위한 투자가 지속적으로 이루어지고 있어 장기적인 성장 동력을 확보하고 있습니다.""]",-11.27355231620877
006400,삼성SDI,2023-12-01,234478,Buy,75,"[""삼성SDI는 전기차 배터리 시장의 성장과 함께 꾸준한 수주 증가세를 보이고 있습니다."", ""하반기 주요 고객사들의 신차 출시 및 전기차 판매량 증가가 실적 개선에 긍정적인 영향을 미칠 것으로 예상됩니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 높아졌으며, 기술적 분석상 지지선 구간에 진입하여 반등 가능성이 있습니다.""]",-11.27355231620877
006400,삼성SDI,2024-01-02,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장세와 더불어 북미 지역 생산 능력 확대 계획 등 긍정적인 모멘텀을 보유하고 있습니다."", ""주요 경쟁사 대비 기술력 우위와 더불어 신규 고객사 확보 가능성이 높아 향후 실적 개선에 대한 기대감이 존재합니다."", ""최근 주가 조정을 거치며 밸류에이션 매력도가 높아졌으며, 기관 투자자들의 매수세가 유입될 가능성이 있습니다.""]",-11.27355231620877
006400,삼성SDI,2024-02-01,234478,Buy,75,"[""삼성SDI는 전기차 배터리 시장의 성장과 함께 지속적인 수요 증가가 예상됩니다."", ""최근 발표된 신규 배터리 기술 개발 및 생산 능력 확대 계획은 향후 실적 개선에 대한 기대감을 높이고 있습니다."", ""글로벌 전기차 시장의 점진적인 회복세는 삼성SDI의 주요 매출처에 긍정적인 영향을 미칠 것으로 보입니다.""]",-11.27355231620877
006400,삼성SDI,2024-03-04,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장 전망과 함께 견조한 실적을 발표하며 투자자들의 관심을 받고 있습니다."", ""글로벌 전기차 판매량 증가 추세와 더불어 삼성SDI의 기술력 및 생산 능력 확대 계획은 향후 주가 상승의 동력이 될 것으로 예상됩니다."", ""최근 증권사들의 목표주가 상향 조정 리포트들이 긍정적인 투자 심리를 형성하고 있으며, 이는 단기적인 주가 상승 가능성을 높입니다.""]",-11.27355231620877
006400,삼성SDI,2024-04-01,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장 전망과 함께 견조한 실적을 발표하며 투자자들의 관심을 받고 있습니다."", ""글로벌 전기차 판매량 증가 추세는 삼성SDI의 주요 사업 부문에 긍정적인 영향을 미칠 것으로 예상됩니다."", ""최근 기술 개발 및 생산 능력 확대에 대한 긍정적인 뉴스들이 지속적으로 나오고 있어 단기적인 주가 상승 모멘텀을 기대해 볼 수 있습니다.""]",-11.27355231620877
006400,삼성SDI,2024-05-02,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장세와 더불어 북미 및 유럽 지역의 생산 능력 확장에 대한 긍정적인 전망이 나오고 있습니다."", ""주요 고객사들의 전기차 생산량 증가 추세는 삼성SDI의 배터리 판매량 증대로 이어질 가능성이 높습니다."", ""최근 주가 조정을 거치면서 밸류에이션 매력도가 높아졌다는 분석도 존재하며, 단기적인 기술적 반등 가능성도 있습니다.""]",-11.27355231620877
006400,삼성SDI,2024-06-03,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장 전망과 함께 견조한 실적을 발표하며 투자자들의 관심을 받고 있습니다."", ""글로벌 전기차 판매량 증가 추세와 더불어, 삼성SDI의 기술력 및 생산 능력 확장에 대한 긍정적인 전망이 주가 상승 요인으로 작용할 것으로 예상됩니다."", ""최근 주가 조정 이후 기술적 반등 가능성이 있으며, 주요 증권사들의 목표 주가 상향 조정 또한 긍정적인 신호로 해석됩니다.""]",-11.27355231620877
006400,삼성SDI,2024-07-01,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장 전망과 함께 주요 고객사들의 생산량 증대 계획에 힘입어 긍정적인 수주 모멘텀을 확보하고 있습니다."", ""하반기 실적 개선 기대감과 더불어, 차세대 배터리 기술 개발 및 상용화에 대한 기대감이 주가 상승 요인으로 작용할 수 있습니다."", ""최근 주가 조정은 단기적인 수급 요인으로 판단되며, 장기적인 성장성을 고려할 때 현재 가격대는 매력적인 매수 기회를 제공할 수 있습니다.""]",-11.27355231620877
006400,삼성SDI,2024-08-01,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장세와 더불어 주요 고객사들의 생산량 증대 계획에 힘입어 긍정적인 실적 전망을 유지하고 있습니다."", ""하이니켈 양극재 등 고부가가치 제품의 기술 경쟁력을 바탕으로 향후 시장 점유율 확대가 기대되며, 이는 주가 상승 요인으로 작용할 수 있습니다."", ""최근 시장 전반의 변동성이 다소 완화되고 기술주에 대한 투자 심리가 회복되는 추세를 보이고 있어, 삼성SDI 또한 이러한 흐름에 동참할 가능성이 있습니다.""]",-11.27355231620877
006400,삼성SDI,2024-09-02,234478,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장과 삼성SDI의 기술력 및 생산 능력 확대로 인한 수혜가 예상됩니다."", ""최근 발표된 신규 배터리 기술 및 파우치형 배터리 시장에서의 경쟁 우위 확보 가능성이 긍정적인 영향을 줄 것으로 보입니다."", ""기관 투자자들의 매수세가 꾸준히 유입되고 있으며, 긍정적인 증권사 리포트들이 다수 발표되고 있어 단기적인 상승 모멘텀이 기대됩니다.""]",-11.27355231620877
006400,삼성SDI,2024-10-02,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장세와 더불어 북미 지역 생산 능력 확대 계획을 발표하며 긍정적인 모멘텀을 확보했습니다."", ""주요 경쟁사 대비 기술력 및 생산 효율성 측면에서 우위를 점하고 있으며, 이는 향후 실적 개선으로 이어질 가능성이 높습니다."", ""최근 증권사들의 목표주가 상향 조정 리포트가 다수 발표되며 투자 심리가 개선되고 있는 점도 긍정적인 요인으로 작용할 것으로 예상됩니다.""]",-11.27355231620877
006400,삼성SDI,2024-11-01,234478,Buy,75,"[""삼성SDI는 최근 전기차 배터리 시장의 성장 전망과 함께 견조한 실적을 발표하며 투자 심리가 긍정적으로 작용하고 있습니다."", ""주요 경쟁사 대비 기술력 우위와 신규 수주 모멘텀이 지속될 가능성이 높습니다."", ""글로벌 전기차 시장의 꾸준한 성장세와 더불어 에너지 저장 장치(ESS) 시장 확대 또한 삼성SDI의 실적 개선에 기여할 것으로 예상됩니다.""]",-11.27355231620877
006400,삼성SDI,2024-12-02,234478,Buy,75,"[""전기차 시장의 지속적인 성장과 배터리 수요 증가가 삼성SDI의 실적 개선을 견인할 것으로 예상됩니다."", ""최근 발표된 신규 배터리 기술 개발 및 생산 능력 확대 계획은 미래 성장 동력 확보에 긍정적인 신호입니다."", ""글로벌 경쟁사 대비 기술력 및 생산 효율성 측면에서 우위를 점하고 있어 시장 점유율 확대가 기대됩니다.""]",-11.27355231620877
006400,삼성SDI,2025-01-02,241821,Buy,75,"[""글로벌 전기차 시장의 지속적인 성장과 배터리 수요 증가가 삼성SDI의 실적 개선을 견인할 것으로 예상됩니다."", ""최근 발표된 신규 배터리 기술 개발 및 생산 능력 확대 계획은 향후 성장 동력 확보에 긍정적인 영향을 미칠 것입니다."", ""경쟁사 대비 높은 기술력과 안정적인 공급망을 바탕으로 시장 점유율을 확대할 가능성이 높습니다.""]",-14.169985237014155
006400,삼성SDI,2025-02-03,201191,Buy,75,"[""글로벌 전기차 시장의 꾸준한 성장세와 삼성SDI의 기술력 및 생산 능력 확대로 인한 수혜가 예상됩니다."", ""최근 발표된 신규 배터리 기술 및 생산 라인 증설 계획은 향후 실적 개선에 대한 기대감을 높이고 있습니다."", ""주요 경쟁사 대비 상대적으로 견조한 펀더멘털과 시장 점유율 확대 가능성이 긍정적인 신호로 작용합니다.""]",3.8928182672187126
